File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,InstancesCountPerLine,FeatureCountPerLine,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L50,L49,L48,L47,L46,L45,L44,L43,L42,L41,L40,L39,L38,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40
DCB_se2_ag4_f_05_1,2041,DCB_se2_ag4_f_05,2979.11,2980.411,1.301,They ain't have no jobs.,1,1,they,have,they_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,ain't ,have,no,jobs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2043,DCB_se2_ag4_f_05,2981.3762,2984.2287,2.8525,You ain't see kids on the street. Everybody had a job.,1,1,you,see,you_ain't_see,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,ain't ,see,kids,on,the,street.,Everybody,had,a,job.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2055,DCB_se2_ag4_f_05,2993.4928,2998.024,4.5312,"Old people get old. They ain't worrying about whether they w- had Social Security money,",1,1,they,worrying,they_ain't_worrying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old,people,get,old.,They,ain't ,worrying,about,whether,they,w-,had,Social,Security,"money,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2186,DCB_se2_ag4_f_05,3196.3037,3198.9138,2.6101,"So now I'm old, ain't got no Marion Barry.",1,1,constituentboundary,got,constituentboundary_ain't_got,ConstituentBoundary,VerbPastParticiple,ConstituentBoundary_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,now,I'm,"old,",ain't ,got,no,Marion,Barry.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2192,DCB_se2_ag4_f_05,3205.1796,3207.926,2.7464,I ain't moving up on the third floor though. You gotta come down.,1,1,I,moving,I_ain't_moving,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,moving,up,on,the,third,floor,though.,You,gotta,come,down.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2194,DCB_se2_ag4_f_05,3209.4124,3210.2797,0.8673,I ain't coming home.,1,1,I,coming,I_ain't_coming,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,coming,home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2285,DCB_se2_ag4_f_05,3347.5021,3351.0914,3.5893,"I had so much goodies at- going on at home, I ain't need to run the street.",1,1,I,need,I_ain't_need,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,had,so,much,goodies,at-,going,on,at,"home,",I,ain't ,need,to,run,the,street.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2502,DCB_se2_ag4_f_05,3658.648,3660.3209,1.6729,"I ain't gonna talk about him, okay.",1,1,I,talk,I_ain't_talk,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,gonna,talk,about,"him,",okay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2608,DCB_se2_ag4_f_05,3828.7032,3830.7829,2.0797,I'll listen to anything long as it ain't that hard,1,1,it,hard,it_ain't_hard,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I'll,listen,to,anything,long,as,it,ain't ,that,hard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2796,DCB_se2_ag4_f_05,4067.9985,4069.704,1.7055,Ain't nobody gonna do for her like I did it-,1,1,nobody,do,nobody_ain't_do,PronounIndefinite,VerbBase,PronounIndefinite_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ain't ,nobody,gonna,do,for,her,like,I,did,it-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2832,DCB_se2_ag4_f_05,4107.1297,4109.587,2.4573,And I didn't want her to live where she living. I ain't like it.,1,1,I,like,I_ain't_like,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,I,didn't,want,her,to,live,where,she,living.,I,ain't ,like,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2858,DCB_se2_ag4_f_05,4138.8783,4141.6888,2.8105,I ain't got to worry about RD-NAME-2 because she gonna take care of RD-NAME-2,1,1,I,worry,I_ain't_worry,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,got,to,worry,about,RD-NAME-2,because,she,gonna,take,care,of,RD-NAME-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2896,DCB_se2_ag4_f_05,4186.0063,4188.2865,2.2802,I ain't got to worry about RD-NAME-2. She thirty nine.,1,1,I,worry,I_ain't_worry,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,got,to,worry,about,RD-NAME-2.,She,thirty,nine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2971,DCB_se2_ag4_f_05,4274.4536,4277.2746,2.821,"That's right, and if it ain't your time to die, you ain't going nowhere.",2,2,it,time,it_ain't_time,PronounPersonal,Noun,PronounPersonal_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,That's,"right,",and,if,it,ain't,your,time,to,"die,",you,ain't ,going,nowhere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2971,DCB_se2_ag4_f_05,4274.4536,4277.2746,2.821,"That's right, and if it ain't your time to die, you ain't going nowhere.",2,2,you,going,you_ain't_going,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,That's,"right,",and,if,it,ain't ,your,time,to,"die,",you,ain't,going,nowhere.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,2999,DCB_se2_ag4_f_05,4313.7409,4318.3374,4.5965,God got too much stuff for you to do. He ain't gonna take you nowhere no time soon. Trust me.,1,1,he,take,he_ain't_take,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,God,got,too,much,stuff,for,you,to,do.,He,ain't ,gonna,take,you,nowhere,no,time,soon.,Trust,me.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_f_05_1,3010,DCB_se2_ag4_f_05,4327.1433,4329.5587,2.4154,"So we ain't even gonna go there today, right?",1,1,we,go,we_ain't_go,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,we,ain't ,even,gonna,go,there,"today,",right?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,16,DCB_se2_ag4_m_01,18.8109,20.9699,2.159,If I ain't mistaken I think thirty three years.,1,1,I,mistaken,I_ain't_mistaken,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If,I,ain't ,mistaken,I,think,thirty,three,years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,44,DCB_se2_ag4_m_01,69.7345,72.8333,3.0988,if I ain't mistaken I- we came down to Virginia at-,1,1,I,mistaken,I_ain't_mistaken,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,if,I,ain't ,mistaken,I-,we,came,down,to,Virginia,at-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,321,DCB_se2_ag4_m_01,440.2536,442.8233,2.5697,"You the user. You ain't the one making the money, you the user.",1,1,you,one,you_ain't_one,PronounPersonal,PronounIndefinite,PronounPersonal_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,the,user.,You,ain't ,the,one,making,the,"money,",you,the,user.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,325,DCB_se2_ag4_m_01,448.7171,449.9417,1.2246,"Well if I ain't making it,",1,1,I,making,I_ain't_making,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Well,if,I,ain't ,making,"it,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,329,DCB_se2_ag4_m_01,455.6374,456.3635,0.7261,because you ain't-,1,1,you,constituentboundary,you_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,because,you,ain't-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,331,DCB_se2_ag4_m_01,456.5834,457.6024,1.019,you ain't giving it back.,1,1,you,giving,you_ain't_giving,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,ain't ,giving,it,back.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,355,DCB_se2_ag4_m_01,488.5877,494.4532,5.8655,"Hey everything alright. I ain't doing nothing wrong. But, you know, once you pass that doorstep, you walk out there you gonna- you doing what you wanna do.",1,1,I,doing,I_ain't_doing,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hey,everything,alright.,I,ain't ,doing,nothing,wrong.,"But,",you,"know,",once,you,pass,that,"doorstep,",you,walk,out,there,you,gonna-,you,doing,what,you,wanna,do.,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,361,DCB_se2_ag4_m_01,502.0746,504.9509,2.8763,This that and the other. I ain't doing anything. I ain't doing anything.,2,2,I,doing,I_ain't_doing,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This,that,and,the,other.,I,ain't ,doing,anything.,I,ain't,doing,anything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,361,DCB_se2_ag4_m_01,502.0746,504.9509,2.8763,This that and the other. I ain't doing anything. I ain't doing anything.,2,2,I,doing,I_ain't_doing,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This,that,and,the,other.,I,ain't,doing,anything.,I,ain't ,doing,anything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,365,DCB_se2_ag4_m_01,510.0354,510.8288,0.7934,that ain't my son.,1,1,that,son,that_ain't_son,PronounDemonstrative,Noun,PronounDemonstrative_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,that,ain't ,my,son.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,389,DCB_se2_ag4_m_01,549.2817,550.9736,1.6919,think if- if I ain't mistaken I was,1,1,I,mistaken,I_ain't_mistaken,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,think,if-,if,I,ain't ,mistaken,I,was,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,534,DCB_se2_ag4_m_01,726.3257,731.3488,5.0231,"You don't wanna make five dollars an hour, this that and the other, which is- w- still is going on now. You ain't making no money.",1,1,you,making,you_ain't_making,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,don't,wanna,make,five,dollars,an,"hour,",this,that,and,the,"other,",which,is-,w-,still,is,going,on,now.,You,ain't ,making,no,money.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,544,DCB_se2_ag4_m_01,740.5314,743.4691,2.9377,"this that and the other, so it's- it's- it's- it ain't no better.",1,1,it,better,it_ain't_better,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,this,that,and,the,"other,",so,it's-,it's-,it's-,it,ain't ,no,better.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,585,DCB_se2_ag4_m_01,790.2728,794.2765,4.0037,"in- in Southeast DC, it's the same thing. You know, you ain't making no money",1,1,you,making,you_ain't_making,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in-,in,Southeast,"DC,",it's,the,same,thing.,You,"know,",you,ain't ,making,no,money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,587,DCB_se2_ag4_m_01,795.1331,799.5078,4.3747,because at that time when I was coming up I think the- the- the minimum wage if I ain't mistaken,1,1,I,mistaken,I_ain't_mistaken,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,because,at,that,time,when,I,was,coming,up,I,think,the-,the-,the,minimum,wage,if,I,ain't ,mistaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,639,DCB_se2_ag4_m_01,862.4639,865.883,3.4191,But that ain't cutting it because the money you giving me so now I gotta find another way.,1,1,that,cutting,that_ain't_cutting,PronounDemonstrative,VerbPresentParticiple,PronounDemonstrative_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,that,ain't ,cutting,it,because,the,money,you,giving,me,so,now,I,gotta,find,another,way.,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,943,DCB_se2_ag4_m_01,1241.2821,1244.9844,3.7023,Or either you see it and- and that ain't your way because maybe you don't have the education.,1,1,that,way,that_ain't_way,PronounDemonstrative,Noun,PronounDemonstrative_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Or,either,you,see,it,and-,and,that,ain't ,your,way,because,maybe,you,don't,have,the,education.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1012,DCB_se2_ag4_m_01,1337.275,1342.7866,5.5116,"a little different from everybody else. There's another, but I'm like this, I'm scared man. I don't wanna get stabbed. I ain't no different from nobody.",1,1,I,different,I_ain't_different,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,little,different,from,everybody,else.,There's,"another,",but,I'm,like,"this,",I'm,scared,man.,I,don't,wanna,get,stabbed.,I,ain't ,no,different,from,nobody.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1034,DCB_se2_ag4_m_01,1373.4914,1375.0731,1.5817,you ain't as bad as you think you are.,1,1,you,bad,you_ain't_bad,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,ain't ,as,bad,as,you,think,you,are.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1304,DCB_se2_ag4_m_01,1726.9221,1731.8693,4.9472,"You beat our butt. You- you whipped our butt. You set up there, this that and the other. No you ain't going. You discipline us.",1,1,you,going,you_ain't_going,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,beat,our,butt.,You-,you,whipped,our,butt.,You,set,up,"there,",this,that,and,the,other.,No,you,ain't ,going.,You,discipline,us.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1316,DCB_se2_ag4_m_01,1753.8022,1755.6144,1.8122,You ain't saying nothing being a parent.,1,1,you,saying,you_ain't_saying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,ain't ,saying,nothing,being,a,parent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1324,DCB_se2_ag4_m_01,1763.6502,1767.2888,3.6386,"things ain't right, this that and the other. I go to work and, uh,",1,1,things,right,things_ain't_right,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,things,ain't ,"right,",this,that,and,the,other.,I,go,to,work,"and,","uh,",,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1364,DCB_se2_ag4_m_01,1809.0764,1811.275,2.1986,Why you ain't sitting there telling your wife that I'm dealing with this-,1,1,you,sitting,you_ain't_sitting,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Why,you,ain't ,sitting,there,telling,your,wife,that,I'm,dealing,with,this-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1375,DCB_se2_ag4_m_01,1820.8853,1821.8765,0.9912,Cause you ain't talking about it.,1,1,you,talking,you_ain't_talking,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cause,you,ain't ,talking,about,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1378,DCB_se2_ag4_m_01,1826.411,1829.5428,3.1318,You ain't doing that. You- you- you playing a game. You still hustling.,1,1,you,doing,you_ain't_doing,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,ain't ,doing,that.,You-,you-,you,playing,a,game.,You,still,hustling.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1388,DCB_se2_ag4_m_01,1843.7527,1845.8622,2.1095,So the kids- the kids ain't no different.,1,1,kids,different,kids_ain't_different,Noun,Adjective,Noun_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,the,kids-,the,kids,ain't ,no,different.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1521,DCB_se2_ag4_m_01,2013.3097,2018.9699,5.6602,And- and- and- and it's still- and- and- and- it's still- it's- Ain't nothing gonna change. It's- it's not gonna change because it's- it's-,1,1,nothing,change,nothing_ain't_change,PronounIndefinite,VerbBase,PronounIndefinite_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And-,and-,and-,and,it's,still-,and-,and-,and-,it's,still-,it's-,Ain't ,nothing,gonna,change.,It's-,it's,not,gonna,change,because,it's-,it's-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1535,DCB_se2_ag4_m_01,2030.1629,2031.3522,1.1893,Ain't nothing yours.,1,1,nothing,yours,nothing_ain't_yours,PronounIndefinite,PronounPersonal,PronounIndefinite_ain't_PronounPersonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ain't ,nothing,yours.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1539,DCB_int_01,2035.5168,2038.6901,3.1733,So it started- this is a long time. This ain't something new.,1,1,this,something,this_ain't_something,PronounDemonstrative,PronounIndefinite,PronounDemonstrative_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,it,started-,this,is,a,long,time.,This,ain't ,something,new.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1571,DCB_se2_ag4_m_01,2072.3247,2076.2687,3.944,that was then. And it's the same thing. Ain't none- ain't none of this is gonna change,2,2,constituentboundary,none,constituentboundary_ain't_none,ConstituentBoundary,PronounIndefinite,ConstituentBoundary_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,that,was,then.,And,it's,the,same,thing.,Ain't ,none-,ain't,none,of,this,is,gonna,change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1571,DCB_se2_ag4_m_01,2072.3247,2076.2687,3.944,that was then. And it's the same thing. Ain't none- ain't none of this is gonna change,2,2,constituentboundary,none,constituentboundary_ain't_none,ConstituentBoundary,PronounIndefinite,ConstituentBoundary_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,that,was,then.,And,it's,the,same,thing.,Ain't,none-,ain't ,none,of,this,is,gonna,change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1631,DCB_se2_ag4_m_01,2154.1413,2158.9096,4.7683,they making it. They ain't getting the people that work here the money they deserve. Doing what they doing for,1,1,they,getting,they_ain't_getting,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,making,it.,They,ain't ,getting,the,people,that,work,here,the,money,they,deserve.,Doing,what,they,doing,for,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1639,DCB_se2_ag4_m_01,2168.5301,2170.1026,1.5725,But they ain't getting the people that work here,1,1,they,getting,they_ain't_getting,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,they,ain't ,getting,the,people,that,work,here,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1693,DCB_se2_ag4_m_01,2245.2214,2248.4211,3.1997,"And I took it- I'm like, the man bug that man that's my brother. Man, ain't worry about it.",1,1,constituentboundary,worry,constituentboundary_ain't_worry,ConstituentBoundary,VerbBase,ConstituentBoundary_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,I,took,it-,I'm,"like,",the,man,bug,that,man,that's,my,brother.,"Man,",ain't ,worry,about,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1751,DCB_se2_ag4_m_01,2331.0754,2336.1205,5.0451,it ain't nothing to do it. Not anymore. You- you smoke it or you get high or nothing with it the more you still got the same problems.,1,1,it,nothing,it_ain't_nothing,PronounPersonal,PronounIndefinite,PronounPersonal_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,it,ain't ,nothing,to,do,it.,Not,anymore.,You-,you,smoke,it,or,you,get,high,or,nothing,with,it,the,more,you,still,got,the,same,problems.,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1796,DCB_int_01,2382.4808,2383.6327,1.1519,Bullets ain't got no names.,1,1,bullets,got,bullets_ain't_got,Noun,VerbPastParticiple,Noun_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bullets,ain't ,got,no,names.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1797,DCB_se2_ag4_m_01,2383.5214,2384.6187,1.0973,And bullets ain't got no names.,1,1,bullets,got,bullets_ain't_got,Noun,VerbPastParticiple,Noun_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,bullets,ain't ,got,no,names.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag4_m_01_1,1828,DCB_se2_ag4_m_01,2419.9618,2420.7956,0.8338,that ain't my son.,1,1,that,son,that_ain't_son,PronounDemonstrative,Noun,PronounDemonstrative_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,that,ain't ,my,son.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
