File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,SyllableCount,SpeechRate,amazon_transcription,deepspeech_transcription,deepspeech_ConfidenceLevel,google_transcription,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_ConfidenceLevel,microsoft_transcription
DCB_se3_ag4_m_02_2,389,DCB_se3_ag4_m_02,381.4212,382.8724,1.4512,I'm not able to spend a lot of time.,imnot,1,0,18.72929516,18.32,9,10,6.890848953,I'm not able to spend a lot of time.,not able to spend a lot of time,-21.19884491,I'm not able to spend a lot of time.,0.937994003,I'm not able to spend a lot of time ,0.9,I'm not able to spend a lot of time.
DCB_se3_ag4_m_02_3,30,DCB_int_01,37.4533,39.223,1.7697,you didn't have to twenty five miles for your date.,didnt,1,0,21.81380587,20.7,12.25,13,7.345877832,You didn't have to drive 25 miles.,emmie,-53.79056168,25 miles.,0.875095487,I had ,0.49,You don't have to drive 25 mph.
DCB_se3_ag4_m_02_3,31,DCB_se3_ag4_m_02,38.7133,40.8441,2.1308,"I didn't have to drive twenty five miles for a date. So,",didnt,1,0,20.79663255,20.27,19.75,15,7.039609536,I had to drive 24 months or so.,reinforcements,-66.36851501,"Lighthouse. Drive, Methuen, Massachusetts.",0.807403803,so ,0.95,I had to drive 24 months with that so.
DCB_se3_ag4_m_02_3,111,DCB_se3_ag4_m_02,124.1532,127.2763,3.1231,"there are other things going on but I didn't- I was too young, just kind of-",didnt,1,0,28.04028568,27.58,23.5,19,6.083698889,"The other things going on, but I didn't I was too young as kind of.",other things going on but i didn't i was too young as i,-49.74298859,"Other things going on, but I didn't. I was too young to Skyler.",0.888584495,the other things going on but I didn't I was too young it's kind of ,0.92,"There are other things going on, but I didn't. I was too young, just kinda."
DCB_se3_ag4_m_02_4,162,DCB_se3_ag4_m_02,178.986,184.4203,5.4343,"I'm not a fan of musicals. I've never really sort of been a fan of musicals. Every now and then,",imnot,1,0,27.51450607,27.16,17.25,28,5.152457538,"I'm not a fan of musicals, I've never really sort of been a fan of musicals every now and then.",i'm not a fan of musical never really sort of been a fan of music every now and ,-100.3072586,I'm not a fan of musicals. I've never really sweet. Have been a fan of musicals every now and then.,0.952964187,I'm not a fan of musicals I've never really sort of been the same I mean every now and ,0.76,I'm not a fan of musicals. I've never really sort of been a fan of musicals every now and then.
DCB_se3_ag4_m_02_4,217,DCB_se3_ag4_m_02,249.1839,252.5576,3.3737,"Um, and there- there have been a few ones I can't remember. I haven't been to the theater in awhile.",havent,1,0,22.16819389,21.62,20,26,7.7066722,"uh there have been a few months, I can't remember, I haven't been to the theater in a while.",there be a few as i can't remember i haven't been to the theater ,-70.89875031,I can't remember. I haven't been to the theater.,0.807830572,%HESITATION I've been a few hours I can't remember I haven't been to the theater ,0.77,And there have been a few ads I can't remember. I haven't been to the theater in awhile.
DCB_se3_ag4_m_02_4,268,DCB_se3_ag4_m_02,308.3769,309.3396,0.9627,We didn't have go go then.,didnt,1,0,20.58867153,19.96,15.75,7,7.271216371,We didn't have google then.,,-4.282700062,"We did have go. Go, go.",0.582435548,we did have ,0.74,We didn't have to go there.
DCB_se3_ag4_m_02_4,319,DCB_se3_ag4_m_02,362.4406,364.0687,1.6281,I- I don't- I don't know cause I'm not that-,imnot,1,0,24.01526855,23.88,18.5,10,6.142128862,I don't know because I'm not that.,i don't know because i'm not that,-19.10284996,I don't know cuz I'm not.,0.949312389,I I I don't know because I'm not that ,0.97,I I don't know 'cause I'm not that.
DCB_se3_ag4_m_02_4,320,DCB_se3_ag4_m_02,364.3985,366.9257,2.5272,I'm- I'm- I'm not that in tune to all of that.,imnot,1,0,24.19836936,23.71,12,11,4.352643242,I'm not that in tuned to all of that.,i'm not one to all of that,-32.07576752,I'm not that in tune to all of that.,0.884145498,I'm not that in tune to all of that ,0.91,I'm not that in tune to all of that.
DCB_se3_ag4_m_02_4,468,DCB_se3_ag4_m_02,522.8974,524.2848,1.3874,and I'm not so sure,imnot,1,0,12.70088045,12.37,13.25,5,3.603863342,And I'm not so sure.,i'm not so sure,-7.04147768,And I'm not so sure.,0.987629056,and I'm not so sure ,0.99,And I'm not so sure.
DCB_se3_ag4_m_02_5,3,DCB_se3_ag4_m_02,3.7087,7.2028,3.4941,"you mentioned early on and you wanted to talk about that we haven't talked about it,",havent,1,0,30.39614767,29.69,16.25,22,6.296328096,You mentioned early on and you wanted to talk about that we haven't talked about.,mention early on an you want to talk about that we haven't talked about,-58.71939087,Can you mention early on? And you want to talk about that? We haven't talked about?,0.86205554,you mentioned early on and you want to talk about that we haven't talked about ,0.92,You mentioned early on and you wanted to talk about that. We haven't talked about.
LES_se0_ag2_f_01_1,300,LES_se0_ag2_f_01,293.748,295.9435,2.1955,Mm-hm. I just didn't make the last one that we had.,didnt,1,0,11.54422339,11.41,4.5,11,5.010248235,I just didn't make the last one that we had.,it is late last one we had,-49.71423721,I just didn't make the last one that we had.,0.928982258,%HESITATION I does it make the last one that we had ,0.52,I didn't like the last one that we had.
LES_se0_ag2_f_01_1,420,LES_se0_ag2_f_01,418.0764,421.031,2.9546,"Me and him, I haven't talked to him, it's funny cause I haven't talked to him for six years.",havent,2,0,12.92747112,12.64,6,22,7.446016381,We haven't talked in this funny because I haven't often for six years.,i haven't saltibus i was often for six years,-116.0147247,Give me him. I haven't talked to him for you cuz I was looking for 6 years.,0.746395886,ma'am I haven't felt as funny because I was looking for six years ,0.54,Meet him. I haven't talked in. It's funny 'cause I haven't slept in for six years.
LES_se0_ag2_f_01_1,583,LES_se0_ag2_f_01,582.4131,585.0805,2.6674,"And- but we didn't know that. Anyway, we was knocking on the door.",didnt,1,0,10.16753946,10.14,11,17,6.373247357,"And but we didn't know that anyway, we was knocking on the door.",but we didn't know that anyone who was not going to do,-48.45718765,But we didn't know that.,0.954219043,and but we didn't know that it was not on the door ,0.56,And but we didn't know that anyway. He was knocking on the door.
LES_se0_ag2_f_01_1,707,LES_se0_ag2_f_01,714.512,716.8295,2.3175,She didn't throw out the garbage? It's all me.,didnt,1,0,8.790071363,8.71,6.25,11,4.746494067,She didn't throw out the garbage all me.,garvington,-48.22773743,Garbage.,1,drop the garbage will be ,0.39,Student throughout the garbage. It's all me.
LES_se0_ag2_f_01_1,793,LES_se0_ag2_f_01,794.1404,797.3052,3.1648,"That was- that was a common thing in grass, so you didn't play in grass.",didnt,1,0,14.60340452,14.39,6.75,17,5.371587462,That was that was a common thing grass so you didn't play in grass.,that was the common thing in grassland play in grass,-84.13292694,"That was, that was a common thing in grass, so you didn't play in grass.",0.936465621,that was that was a common thing and Grassley unit playground ,0.58,"That was that was a common thing in grass, so you didn't play in grass."
LES_se0_ag2_f_01_1,857,LES_se0_ag2_f_01,862.6952,867.0829,4.3877,"He picked it up and we- that was when AIDS was around. We was like, you didn't know about AIDS much, but it was like you knew that",didnt,1,0,7.050461091,6.94,7.25,31,7.065205005,"He picked it up and that was when AIDS was around, it was like, you know, you didn't know about AIDS much, but it was like you knew that.",it up and without and was around as i you know you didn't know about as much pains like you know that,-156.9839935,"He picked it up and around was like, you know, you didn't know about AIDS much, but it was like you knew that.",0.937395036,he picked it up without an agent around like you know you didn't know about eight months but it was like ,0.55,"He picked it up and without when AIDS was around. He's like, you know he didn't know about AIDS much, but it was like you knew that."
LES_se0_ag2_f_01_1,1008,LES_se0_ag2_f_01,1038.3184,1042.4672,4.1488,"Rules. Yeah. When you got down the block, you- you didn't go down the whole block without looking down at least once.",didnt,1,0,14.51811633,14.48,9.5,25,6.025838797,"Rules, Yeah, when you got down the block, you you didn't go down the whole block without looking back at least once.",when you go down the blood you do go on a whole blackbrook back at least once,-133.6159363,,0,%HESITATION yeah when you got on the block you didn't go on hold while looking back at least one ,0.68,"Rules, yeah, when you guys on the block you you didn't go down the whole block without looking back at least once."
LES_se0_ag2_f_01_1,1010,LES_se0_ag2_f_01,1042.6501,1044.3561,1.706,Never did that. It didn't make sense to me.,didnt,1,0,11.13568466,11,10.25,11,6.447831184,I never did that make sense to me.,that the eminent me,-53.81270599,I never did that and it makes sense to me.,0.77729398,number does that make sense to me ,0.7,"I never did that, then it makes sense to me."
LES_se0_ag2_f_01_1,1072,LES_se0_ag2_f_01,1106.5981,1109.8502,3.2521,"We were talking, like, yeah the food was good. And we both knew. We didn't even-",didnt,1,0,12.0551406,11.99,8.5,19,5.842378771,"We were talking like yeah, the food was good, we both knew didn't even.",talking like that the whole is good we both knew you meant,-81.62046051,"He was talkin like, yeah, the food was good. We both knew you mean.",0.859037936,he was talking like yeah the food was good we both knew he was ,0.69,"We were talking like, yeah, the food was good. We both knew we went."
LES_se0_ag2_f_01_1,1360,LES_se0_ag2_f_01,1457.9653,1459.4201,1.4548,Tha- we didn't ne- we never knew what-,didnt,1,0,3.710898628,3.68,6.75,11,7.561176794,That we didn't we never knew what.,we did that we never were,-34.47277832,,0,yeah we didn't we never know what ,0.64,"Yeah, we didn't. We never know."
LES_se0_ag2_f_01_1,1468,LES_se0_ag2_f_01,1570.2854,1578.6939,8.4085,"And- and I- I mean, I'm not trying to say that that was the end all be all of the programs, but they didn't have no- anywhere to go. When we cut that program there was really nothing for those kids to do.",imnot,1,0,9.904323905,9.81,7,51,6.065291075,"And and I mean, not trying to say that was the end all be all for the programs, but they didn't have anywhere to go when we cut that program, There was really nothing for those little kids to do.",and i mean nothing that was in before programs but they didn't have no anywhere to go when we get that program there was really nothing for the little king to ,-221.524704,The programs but they don't have no anywhere to go.,0.826309025,and and then I'm not I'm not I mean not to sit down with and they'll be open programs but they don't have anywhere to go when we got that program there was really nothing for those little things to do ,0.59,"And and and I. I mean, I'm not trying to say that was the end all be all for the programs, but they didn't have no anywhere to go when we cut that program, there was really nothing for those little kids to do."
LES_se0_ag2_f_01_1,1468,LES_se0_ag2_f_01,1570.2854,1578.6939,8.4085,"And- and I- I mean, I'm not trying to say that that was the end all be all of the programs, but they didn't have no- anywhere to go. When we cut that program there was really nothing for those kids to do.",didnt,1,0,9.904323905,9.81,7,51,6.065291075,,and i mean nothing that was in before programs but they didn't have no anywhere to go when we get that program there was really nothing for the little king to ,-221.524704,The programs but they don't have no anywhere to go.,0.826308548,and and then I'm not I'm not I mean not to sit down with and they'll be open programs but they don't have anywhere to go when we got that program there was really nothing for those little things to do ,0.59,"And and and I. I mean, I'm not trying to say that was the end all be all for the programs, but they didn't have no anywhere to go when we cut that program, there was really nothing for those little kids to do."
LES_se0_ag2_f_01_2,112,LES_se0_ag2_f_01,121.5559,126.1316,4.5757,"you know y- uh. Uh. I never- it didn't til then like people would come into the bars, and then now,",didnt,1,0,19.01999946,18.71,21.75,25,5.463644907,You know I never I didn't tell them like people coming to the bars then now.,i never intentionally,-157.7587128, I've never been so didn't like people come to the bar then now.,0.863705277,you know ,0.85,"You know, I never, I didn't tell them like people come into the bars then now."
LES_se0_ag2_f_01_2,466,LES_se0_ag2_f_01,491.9766,499.1668,7.1902,"The block isn't the same, you know, everybody's not, you know. She doesn't know everybody walking down the street, and then she- you know, if she does she just met them.",isn't,1,0,6.888191911,6.77,7.5,40,5.56312759,"The block isn't the same, you know everybody is not, you know, she doesn't know everybody walking down the street and you know if she does, she just met them.",isn't the same you know everybody is not you know she doesn't know everybody working on the street and i should be now if she does he just let them,-144.149353,"the block, is it the same, you know, everybody is not, you know, she doesn't know everybody walking down the street, let you know if she does, she just met the",0.837276161,the block is is saying you know everybody's not you know she doesn't know everybody walking on the street you know if he does he just mess %HESITATION ,0.67,"The block isn't the same. You know everybody is not. You know she doesn't know everybody walking down the street and she you know if she does, he just met them."
LES_se0_ag2_f_01_2,565,LES_se0_ag2_f_01,612.3618,613.7979,1.4361,"And, I'm not scared of none of y'all.",imnot,1,0,9.155233752,8.99,8.75,8,5.570642713,And I'm not scared of you all.,i must get him ,-21.47730637,,0,and I'm not getting any %HESITATION ,0.43,And I'm asking you.
LES_se0_ag2_f_01_2,596,LES_se0_ag2_f_01,648.0262,649.4832,1.457,I didn't even know what that meant.,didnt,1,0,13.18871516,13.09,8,9,6.177076184,I didn't even know what that meant.,now what a man,-26.81357956,I don't even know what that meant.,0.939265728,I don't even know what that meant ,0.85,I don't even know what that meant.
LES_se0_ag2_f_01_2,603,LES_se0_ag2_f_01,654.0036,657.3934,3.3898,put that connection. I never thought of color or- I just really do- didn't.,didnt,1,0,9.542340373,9.43,7.5,20,5.9000531,"Put that connection I never thought of color with her, I just really didn't.",connection he never thought of color were in dis really did it,-89.55593872,Put that connection the never thought of color where I just really.,0.894141197,put the connection another thought of color war I just really didn't ,0.61,With that connection and never thought of color were I'm just really did.
LES_se0_ag2_f_01_2,866,LES_se0_ag2_f_01,938.3369,940.8526,2.5157,cause you didn't have a choice. Because you wanted to.,didnt,1,0,14.715021,14.57,8.75,13,5.1675478,Because you didn't have a choice because you wanted to.,you didn't have a choice because you wanted to,-27.22370911,cuz you didn't have a choice because you wanted to,0.968787014,you didn't have a choice because you wanted to ,0.88,'cause you didn't have a choice because you wanted to.
LES_se0_ag2_f_01_2,879,LES_se0_ag2_f_01,953.1028,955.1208,2.018,we make the neighborhood better. The people didn't appreciate it.,didnt,1,0,14.74019666,14.37,25.75,18,8.919722498,"You make the neighborhood better, the people that didn't appreciate it.",the notepaper in appreciate it,-82.79059601,,0,make it even better the people within appreciated ,0.48,You make the neighborhood better than people who didn't appreciate it.
