File,Line,Speaker,UttStartTime,UttEndTime,UttLength,InstancesCountPerLine,FeatureCountPerLine,IterationNumber,Content,SyllableCount,SpeechRate,WadaSNRMeade,WadaSNRRigal,NistSNRRigal,Content_WordCount,Content_PreFeature,Content_PreFeature_WordCount,Content_PostFeature,Content_PostFeature_WordCount,Content_cleaned,Content_cleaned_WordCount,Content_cleaned_PreFeature,Content_cleaned_PreFeature_WordCount,Content_cleaned_PostFeature,Content_cleaned_PostFeature_WordCount,amazon_transcription,amazon_transcription_WordCount,amazon_transcription_cleaned,amazon_transcription_cleaned_WordCount,amazon_transcription_cleaned_TotalWER,deepspeech_transcription,deepspeech_transcription_WordCount,deepspeech_transcription_cleaned,deepspeech_transcription_cleaned_WordCount,deepspeech_transcription_cleaned_TotalWER,deepspeech_ConfidenceLevel,google_transcription,google_transcription_WordCount,google_transcription_cleaned,google_transcription_cleaned_WordCount,google_transcription_cleaned_TotalWER,google_ConfidenceLevel,IBMWatson_transcription,IBMWatson_transcription_WordCount,IBMWatson_transcription_cleaned,IBMWatson_transcription_cleaned_WordCount,IBMWatson_transcription_cleaned_TotalWER,IBMWatson_ConfidenceLevel,microsoft_transcription,microsoft_transcription_WordCount,microsoft_transcription_cleaned,microsoft_transcription_cleaned_WordCount,microsoft_transcription_cleaned_TotalWER
VLD_se0_ag4_f_01_1,2044,VLD_se0_ag4_f_01,2711.666,2718.426,6.76,2,0,2,hope you'll slow down some. I- I know you trying to get this graduate school thing done. I- I wanna get that done and out the way.,31,4.585798817,28.17768646,26.32,10,27,hope you'll slow down some. I- I know you trying to get this graduate school thing done. I- I wanna get that ,22,and out the way.,4,hope you 'll slow down some i i know you trying to get this graduate school thing done i i want to get that done and out the way,29,hope you 'll slow down some i i know you trying to get this graduate school thing done i i want to get that ,24,and out the way,4,I hope youll slow down some I I know you're trying to get this graduate school thing done. I want to get that done and that the way.,28,i hope youll slow down some i i know you 're trying to get this graduate school thing done i want to get that done and that the way,29,0.206896552,roared,1,roared,1,1,-49.7641449,I hope you'll slow down some. I know you trying to get this Gregory school thing done. I want to get that done and out the way.,27,i hope you 'll slow down some i know you trying to get this gregory school thing done i want to get that done and out the way,28,0.137931034,0.927671313,hope you'll slow down from %HESITATION I know you're trying to get this graduate school thing done I'm I want to get that done and that way ,27,hope you 'll slow down from i know you 're trying to get this graduate school thing done i 'm i want to get that done and that way,29,0.206896552,0.78,"Hope you'll slow down, so I'm I. I know you're trying to get this Graduate School thing done. I want to get that done and out the way.",28,hope you 'll slow down so i 'm i i know you 're trying to get this graduate school thing done i want to get that done and out the way,31,0.172413793
VLD_se0_ag4_f_01_1,2245,VLD_se0_ag4_f_01,3024.029,3025.4418,1.4128,1,0,1,they have done it.,4,2.831257078,13.60314111,12.65,3,4,they have ,2,it.,1,they have done it,4,they have ,2,it,1,They have done it.,4,they have done it,4,0,have done,2,have done,2,0.5,-19.9906311,They have done.,3,they have done,3,0.25,0.947260678,they have done it ,4,they have done it,4,0,0.92,They have done it.,4,they have done it,4,0
VLD_se0_ag4_f_02_1,567,VLD_se0_ag4_f_02,598.3205,601.0798,2.7593,1,1,1,They go home and get a beating because they done took their hair loose.,16,5.798572102,9.725199542,9.6,4.75,14,They go home and get a beating because they ,9,took their hair loose.,4,they go home and get a beating because they done took their hair loose,14,they go home and get a beating because they ,9,took their hair loose,4,They go home and get a Bean cousin and took the evolution.,12,they go home and get a bean cousin and took the evolution,12,0.5,we get a beating custode,5,we get a beating custode,5,0.785714286,-79.28334045,They go home and get a bean cuz it in today. I lose.,13,they go home and get a bean cuz it in today i lose,13,0.571428571,0.87177527,go home and get a being because it and today I lose ,12,go home and get a being because it and today i lose,12,0.571428571,0.48,"They go home, get it because it into their loose.",10,they go home get it because it into their loose,10,0.5
VLD_se0_ag4_f_02_1,590,VLD_se0_ag4_f_02,626.3083,630.0841,3.7758,1,0,1,Friday evenings and Saturday mornings and get they little hair done.,17,4.502357116,13.74589415,13.36,25.5,11,Friday evenings and Saturday mornings and get they little hair ,10,,0,friday evenings and saturday mornings and get they little hair done,11,friday evenings and saturday mornings and get they little hair ,10,,0,Tried to eat into the side of the boys and get a little head to.,15,tried to eat into the side of the boys and get a little head to,15,1.090909091,he sat at a boyish,5,he sat at a boyish,5,1,-77.67998505,"Friday, evenings and Saturday mornings and getting my hair done.",10,friday evenings and saturday mornings and getting my hair done,10,0.272727273,0.891659737,for I. D. Unisys added aboard is good and I had to ,12,for i d unisys added aboard is good and i had to,12,1.090909091,0.47,Friday evenings and Saturday mornings and getting their hair done.,10,friday evenings and saturday mornings and getting their hair done,10,0.272727273
VLD_se0_ag4_f_02_1,684,VLD_se0_ag4_f_02,737.3358,740.3523,3.0165,1,0,1,And I knew the lady done it. This beauty shop down there.,14,4.641140394,11.28530998,11.13,8.25,12,And I knew the lady ,5,it. This beauty shop down there.,6,and i knew the lady done it this beauty shop down there,12,and i knew the lady ,5,it this beauty shop down there,6,And I knew that Lady di need this beauty shop.,10,and i knew that lady di need this beauty shop,10,0.416666667,i knew that lady dainties,5,i knew that lady dainties,5,0.75,-94.31419373,And I knew that lady down at this beauty shop. Vac.,11,and i knew that lady down at this beauty shop vac,11,0.416666667,0.829821348,and I knew that later then it just be the shock that ,12,and i knew that later then it just be the shock that,12,0.666666667,0.6,And I knew that later down at this beauty shop then.,11,and i knew that later down at this beauty shop then,11,0.5
VLD_se0_ag4_f_02_1,1684,VLD_se0_ag4_f_02,1893.229,1894.2268,0.9978,1,0,1,get their hair done.,4,4.008819403,12.5116723,12.27,4.75,4,get their hair ,3,,0,get their hair done,4,get their hair ,3,,0,Get Their Doing.,3,get their doing,3,0.5,though,1,though,1,1,-13.47112465,,,,,,0,get bad though ,3,get bad though,3,0.75,0.3,Get bad doing.,3,get bad doing,3,0.75
VLD_se0_ag4_f_02_1,2429,VLD_int_01,2862.8523,2865.0987,2.2464,1,0,1,"But, now she know that, she come and get her hair done.",12,5.341880342,19.96911586,19.46,19.5,12,"But, now she know that, she come and get her hair ",11,,0,but now she know that she come and get her hair done,12,but now she know that she come and get her hair ,11,,0,But now she knows that she's come to get her uh.,11,but now she knows that she 's come to get her uh,12,0.416666667,i notice you come,4,i notice you come,4,0.916666667,-46.93627548,But now she noticed she come and get her.,9,but now she noticed she come and get her,9,0.333333333,0.910251498,but now she noticed %HESITATION ,5,but now she noticed,4,0.75,0.56,Nasty notice she come and get her.,7,nasty notice she come and get her,7,0.583333333
VLD_se0_ag4_f_02_1,2448,VLD_int_01,2887.8129,2888.9728,1.1599,1,0,1,get her little hair done.,6,5.172859729,8.529335902,7.95,16.75,5,get her little hair ,4,,0,get her little hair done,5,get her little hair ,4,,0,Get a Little Hair done.,5,get a little hair done,5,0.2,,,,,,-12.90669537,,,,,,0,,,,,,0,Hair done.,2,hair done,2,0.6
VLD_se0_ag4_m_01_1,1483,VLD_se0_ag4_m_01,1479.2663,1480.8529,1.5866,1,1,1,"times we done had in this country,",8,5.042228665,10.75979287,10.58,3.75,7,times we ,2,"had in this country,",4,times we done had in this country,7,times we ,2,had in this country,4,Times we don't have in this country.,7,times we do n't have in this country,8,0.428571429,we don't have a contract,5,we do n't have a contract,6,0.857142857,-37.95921326,"Pause, we don't have in this country.",7,pause we do n't have in this country,8,0.571428571,0.885797083,%HESITATION we don't have in this country ,7,we do n't have in this country,7,0.571428571,0.55,Times we don't have in this country.,7,times we do n't have in this country,8,0.428571429
VLD_se0_ag4_m_02_1,6,VLD_se0_ag4_m_02,7.3153,8.5324,1.2171,1,1,1,How many people you done did this?,9,7.394626571,19.27290695,17.92,2,7,How many people you ,4,did this?,2,how many people you done did this,7,how many people you ,4,did this,2,How Many People You Want to Eat This?,8,how many people you want to eat this,8,0.428571429,if indeed,2,if indeed,2,1,-23.74233246,How many people are in the evening?,7,how many people are in the evening,7,0.571428571,0.88095665,I mean if you view in the ,7,i mean if you view in the,7,0.857142857,0.56,How many people you don't need this?,7,how many people you do n't need this,8,0.428571429
VLD_se0_ag4_m_02_1,15,VLD_int_01,15.8983,17.3298,1.4315,1,0,1,"Yeah, so I've done a lot. Mm-hm.",6,4.191407614,18.13103445,16.84,26.75,7,"Yeah, so I've ",3,a lot. Mm-hm.,3,yeah so i 've done a lot mm-hm,8,yeah so i 've ,4,a lot mm-hm,3,"Yeah, I've done a lot.",5,yeah i 've done a lot,6,0.25,then,1,then,1,1,-18.77530289,,,,,,0,yeah ,1,yeah,1,0.875,0.49,I've done a lot.,4,i 've done a lot,5,0.375
VLD_se0_ag4_m_02_1,220,VLD_se0_ag4_m_02,306.736,310.675,3.939,1,0,1,"And then after there- mama done had me and I was coming up, she started having kids.",22,5.585173902,21.35868059,20.51,29.75,17,And then after there- mama ,5,"had me and I was coming up, she started having kids.",11,and then after there mama done had me and i was coming up she started having kids,17,and then after there mama ,5,had me and i was coming up she started having kids,11,"And then after the mom who had me and I was coming up, she started having kids.",17,and then after the mom who had me and i was coming up she started having kids,17,0.176470588,at monhegan was coming she had it,7,at monhegan was coming she had it,7,0.823529412,-113.7332611,And then after the moment had me and I was coming up. She's not having kids.,16,and then after the moment had me and i was coming up she 's not having kids,17,0.294117647,0.875940442,and then at the moment hit me and I was coming up she said I haven't he ,17,and then at the moment hit me and i was coming up she said i have n't he,18,0.588235294,0.48,"And then after the mom had me and I was coming up, she started having kids.",16,and then after the mom had me and i was coming up she started having kids,16,0.176470588
VLD_se0_ag4_m_02_1,406,VLD_se0_ag4_m_02,521.1548,528.8721,7.7173,1,0,1,"And, well we all had done fell asleep on the sofa and but and people had legs over somebody neck and somebody limb on their lap and this and that it was all. I think it was about",47,6.090212898,14.54489964,14.1,6.5,38,"And, well we all had ",5,fell asleep on the sofa and but and people had legs over somebody neck and somebody limb on their lap and this and that it was all. I think it was about,32,and well we all had done fell asleep on the sofa and but and people had legs over somebody neck and somebody limb on their lap and this and that it was all i think it was about,38,and well we all had ,5,fell asleep on the sofa and but and people had legs over somebody neck and somebody limb on their lap and this and that it was all i think it was about,32,And where we all have them fell asleep on the sofa and but people had legs or somebody neck and somebody laying the lap and this and that it was I think it was about.,35,and where we all have them fell asleep on the sofa and but people had legs or somebody neck and somebody laying the lap and this and that it was i think it was about,35,0.236842105,when we had the fellow sleep on the sofa and buried leveson nansemond delapidated ararat,15,when we had the fellow sleep on the sofa and buried leveson nansemond delapidated ararat,15,0.842105263,-298.6400757,And what we all head and fell asleep on the sofa. And but people had lived on somebody neck and some other land of the laughs and this. And that it was all think it was.,36,and what we all head and fell asleep on the sofa and but people had lived on somebody neck and some other land of the laughs and this and that it was all think it was,36,0.368421053,0.89232868,and we'll we'll head and fell asleep on the sofa but Hey leave %HESITATION somebody and they can fill my land delay out the news in that it was on ,30,and we 'll we 'll head and fell asleep on the sofa but hey leave somebody and they can fill my land delay out the news in that it was on,31,0.710526316,0.58,"And where we all had him fell asleep on the sofa, and black people had legs or somebody. Nick and some other land in the lap. And this and that, it was all think it was about.",37,and where we all had him fell asleep on the sofa and black people had legs or somebody nick and some other land in the lap and this and that it was all think it was about,37,0.315789474
VLD_se0_ag4_m_02_1,719,VLD_se0_ag4_m_02,893.2825,895.1996,1.9171,1,0,1,"You know, y- y- ya- it done got up now to",11,5.737833186,11.78043492,11.16,5.5,11,"You know, y- y- ya- it ",6,got up now to,4,you know y y ya it done got up now to,11,you know y y ya it ,6,got up now to,4,You know you got up now too.,7,you know you got up now too,7,0.545454545,you got out to,4,you got out to,4,0.727272727,-32.2932663,"You know, you ain't got up now to.",8,you know you ai n't got up now to,9,0.454545455,0.833493471,you know the %HESITATION you know get up now to ,10,you know the you know get up now to,9,0.545454545,0.66,"You know, yeah, you don't get up now too.",9,you know yeah you do n't get up now too,10,0.636363636
VLD_se0_ag4_m_02_1,923,VLD_se0_ag4_m_02,1126.7706,1130.3823,3.6117,1,0,1,"thought he was gonna be done got out by now. Shoot, I don't know he might be still there, I don't know.",23,6.368192264,9.88479189,9.78,8.75,22,thought he was gonna be ,5,"got out by now. Shoot, I don't know he might be still there, I don't know.",16,thought he was going to be done got out by now shoot i do n't know he might be still there i do n't know,25,thought he was going to be ,6,got out by now shoot i do n't know he might be still there i do n't know,18,"I thought he was gonna be the guy that by now shoot you might be still there, I don't know.",20,i thought he was going to be the guy that by now shoot you might be still there i do n't know,22,0.36,not by naomi he seen,5,not by naomi he seen,5,0.92,-112.2353287,Are you going to be done? Got out right now? Shoot out how you make me. Feel. I don't know.,20,are you going to be done got out right now shoot out how you make me feel i do n't know,21,0.52,0.803920269,so you will be doing that but I'm not sure %HESITATION you might be futile no ,16,so you will be doing that but i 'm not sure you might be futile no,16,0.84,0.49,"Sorry, we're gonna be done. Got that by now. Should all you might be still don't know.",17,sorry we 're going to be done got that by now should all you might be still do n't know,20,0.48
