File,Line,Speaker,UttStartTime,UttEndTime,UttLength,InstancesCountPerLine,FeatureCountPerLine,Content,SubjectWordToken,PredicateWordToken,WordPattern,SubjectPOS,PredicatePOS,POSPattern,L50,L49,L48,L47,L46,L45,L44,L43,L42,L41,L40,L39,L38,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1,ContentFeature,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40
DCB_se1_ag4_f_01_2,547,DCB_int_01,629.1431,630.4902,1.3471,1,1,you ain't really from DC?,you,from,you_ain't_from,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,ain't ,really,from,DC?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,614,DCB_se1_ag4_f_01,706.1909,707.4915,1.3006,1,1,"If I ain't on the bus,",I,on,I_ain't_on,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If,I,ain't ,on,the,"bus,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,769,DCB_se1_ag4_f_01,884.3073,886.228,1.9207,1,1,"RD-NAME-2 said, I ain't never in my life RD-NAME-2",I,never,I_ain't_never,PronounPersonal,Adverb,PronounPersonal_ain't_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RD-NAME-2,"said,",I,ain't ,never,in,my,life,RD-NAME-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,790,DCB_int_01,915.2796,917.2165,1.9369,1,1,we ain't seen RD-NAME-3 in a few days.,we,seen,we_ain't_seen,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,we,ain't ,seen,RD-NAME-3,in,a,few,days.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,1507,DCB_se1_ag4_f_01,1746.0888,1746.9022,0.8134,1,1,They ain't right,they,right,they_ain't_right,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,ain't ,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,1558,DCB_se1_ag4_f_01,1797.567,1799.3838,1.8168,1,1,I ain't never thought we would have a black-,I,thought,I_ain't_thought,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,never,thought,we,would,have,a,black-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,1622,DCB_se1_ag4_f_01,1846.5438,1847.4082,0.8644,1,1,No we ain't have that.,we,have,we_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,we,ain't ,have,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,1624,DCB_se1_ag4_f_01,1848.4155,1849.0838,0.6683,1,1,We ain't have that.,we,have,we_ain't_have,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,We,ain't ,have,that.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,1772,DCB_se1_ag4_f_01,2025.514,2026.9347,1.4207,1,1, I ain't never show back up.,I,show,I_ain't_show,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,never,show,back,up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_f_01_2,2104,DCB_se1_ag4_f_01,2373.9066,2374.9676,1.061,1,1,nah I ain't never drunk.,I,drunk,I_ain't_drunk,PronounPersonal,Adjective,PronounPersonal_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nah,I,ain't ,never,drunk.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_01_1,1849,DCB_se1_ag4_m_01,2219.5421,2221.2789,1.7368,1,1,"And he said, I ain't giving you nothing, you know so",I,giving,I_ain't_giving,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,And,he,"said,",I,ain't ,giving,you,"nothing,",you,know,so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,69,DCB_se1_ag4_m_02,117.1629,119.3277,2.1648,1,1,ain't no- Everything now is pick up a pistol.,constituentboundary,constituentboundary,constituentboundary_ain't_constituentboundary,ConstituentBoundary,ConstituentBoundary,ConstituentBoundary_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,no-,Everything,now,is,pick,up,a,pistol.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,139,DCB_se1_ag4_m_02,212.4905,216.2211,3.7306,1,1,"If they ain't live with grandma, and grandma can't handle these kids. These kids are rough today.",they,live,they_ain't_live,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,If,they,ain't ,live,with,"grandma,",and,grandma,can't,handle,these,kids.,These,kids,are,rough,today.,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,153,DCB_se1_ag4_m_02,234.7025,236.274,1.5715,1,1,"cause like I said, the daddy's ain't around.",daddies,around,daddies_ain't_around,Noun,Adverb,Noun_ain't_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cause,like,I,"said,",the,daddy's,ain't ,around.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,171,DCB_se1_ag4_m_02,263.7185,268.4089,4.6904,2,2,"these kids selling drugs ain't no food- they- they- the ones living at home ain't taking no food home,",kids,food,kids_ain't_food,Noun,Noun,Noun_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,these,kids,selling,drugs,ain't ,no,food-,they-,they-,the,ones,living,at,home,ain't,taking,no,food,"home,",,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,171,DCB_se1_ag4_m_02,263.7185,268.4089,4.6904,2,2,"these kids selling drugs ain't no food- they- they- the ones living at home ain't taking no food home,",ones,taking,ones_ain't_taking,PronounIndefinite,VerbPresentParticiple,PronounIndefinite_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,these,kids,selling,drugs,ain't,no,food-,they-,they-,the,ones,living,at,home,ain't ,taking,no,food,"home,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,173,DCB_se1_ag4_m_02,268.7912,270.6812,1.89,1,1,"they ain't give mom nothing for the rent,",they,give,they_ain't_give,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they,ain't ,give,mom,nothing,for,the,"rent,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,181,DCB_se1_ag4_m_02,279.0214,282.2494,3.228,1,1,They keep- they putting it right back in the system but they ain't doing nothing at home.,they,doing,they_ain't_doing,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,keep-,they,putting,it,right,back,in,the,system,but,they,ain't ,doing,nothing,at,home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,263,DCB_se1_ag4_m_02,398.533,403.9625,5.4295,1,1,"they, uh- they offering the black women a lot of jobs that they ain't- they had never thought of offering a black man.",they,constituentboundary,they_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"they,",uh-,they,offering,the,black,women,a,lot,of,jobs,that,they,ain't-,they,had,never,thought,of,offering,a,black,man.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,273,DCB_se1_ag4_m_02,415.4073,416.874,1.4667,1,1,They ain't tryna kill us no more.,they,kill,they_ain't_kill,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,ain't ,tryna,kill,us,no,more.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,275,DCB_se1_ag4_m_02,417.2904,419.2017,1.9113,1,1,They ain't never tried to hang us in DC.,they,tried,they_ain't_tried,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,ain't ,never,tried,to,hang,us,in,DC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,279,DCB_se1_ag4_m_02,420.4972,421.8422,1.345,1,1,They ain't never tried to hang us here.,they,tried,they_ain't_tried,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,ain't ,never,tried,to,hang,us,here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,678,DCB_se1_ag4_m_02,935.1344,936.7313,1.5969,1,1,I ne- I ain't kill no babies or nothing.,I,kill,I_ain't_kill,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ne-,I,ain't ,kill,no,babies,or,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,748,DCB_se1_ag4_m_02,1031.7827,1036.8442,5.0615,1,1,"You could always go see him. There was always room, you know. ain't it- - places were crowded sometimes",constituentboundary,it,constituentboundary_ain't_it,ConstituentBoundary,PronounPersonal,ConstituentBoundary_ain't_PronounPersonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,could,always,go,see,him.,There,was,always,"room,",you,know.,ain't ,it-,-,places,were,crowded,sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,917,DCB_se1_ag4_m_02,1278.6924,1281.5382,2.8458,1,1,"So it's like, you know, it's- ain't no- it's no such thing as-",constituentboundary,constituentboundary,constituentboundary_ain't_constituentboundary,ConstituentBoundary,ConstituentBoundary,ConstituentBoundary_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So,it's,"like,",you,"know,",it's-,ain't ,no-,it's,no,such,thing,as-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,988,DCB_se1_ag4_m_02,1364.0304,1366.2602,2.2298,1,1,ain't no teenager no more. You're sixty two.,constituentboundary,teenager,constituentboundary_ain't_teenager,ConstituentBoundary,Noun,ConstituentBoundary_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ain't ,no,teenager,no,more.,You're,sixty,two.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1090,DCB_se1_ag4_m_02,1479.0002,1483.3579,4.3577,1,1,"you go- need to leave- you go leave out in the day time, you ain't tryna come back and all your shit missing.",you,come,you_ain't_come,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,go-,need,to,leave-,you,go,leave,out,in,the,day,"time,",you,ain't ,tryna,come,back,and,all,your,shit,missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1627,DCB_se1_ag4_m_02,2187.609,2189.4107,1.8017,1,1,But I said now I ain't had nothing to drink.,I,had,I_ain't_had,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,But,I,said,now,I,ain't ,had,nothing,to,drink.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1710,DCB_se1_ag4_m_02,2283.6231,2287.5653,3.9422,1,1,"and she wanted me to call the hospital, call an ambulance. I said I ain't gonna call an ambulance. I'm not-",I,call,I_ain't_call,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,and,she,wanted,me,to,call,the,"hospital,",call,an,ambulance.,I,said,I,ain't ,gonna,call,an,ambulance.,I'm,not-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1712,DCB_se1_ag4_m_02,2287.6667,2290.2891,2.6224,1,1,"you know, I'm not hurting or nothing. I ain't had no heart attack.",I,had,I_ain't_had,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,"know,",I'm,not,hurting,or,nothing.,I,ain't ,had,no,heart,attack.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1722,DCB_se1_ag4_m_02,2303.2312,2306.2162,2.985,1,1,like- like I'm used to using a cane or something and I ain't got no cane.,I,got,I_ain't_got,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,like-,like,I'm,used,to,using,a,cane,or,something,and,I,ain't ,got,no,cane.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1738,DCB_se1_ag4_m_02,2330.5542,2334.6459,4.0917,2,2,I got about a twelve hundred dollar hospital bill now. I ain't tryna- I ain't tryna pay it.,I,trying,I_ain't_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,got,about,a,twelve,hundred,dollar,hospital,bill,now.,I,ain't ,tryna-,I,ain't,tryna,pay,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se1_ag4_m_02_1,1738,DCB_se1_ag4_m_02,2330.5542,2334.6459,4.0917,2,2,I got about a twelve hundred dollar hospital bill now. I ain't tryna- I ain't tryna pay it.,I,trying,I_ain't_trying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,got,about,a,twelve,hundred,dollar,hospital,bill,now.,I,ain't,tryna-,I,ain't ,tryna,pay,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag1_f_01_1,799,DCB_int_01,819.4273,823.2949,3.8676,1,1,"Like, you ain't just talking to talk. Like, you saying something, and that's important cause a lot of-",you,talking,you_ain't_talking,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Like,",you,ain't ,just,talking,to,talk.,"Like,",you,saying,"something,",and,that's,important,cause,a,lot,of-,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag1_f_01_1,803,DCB_int_01,823.9382,826.3085,2.3703,1,1,"Trust me. They talking, and they ain't saying nothing.",they,saying,they_ain't_saying,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trust,me.,They,"talking,",and,they,ain't ,saying,nothing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag1_f_01_1,1876,DCB_int_01,2108.9555,2112.4935,3.538,1,1,half a room. You ain't on the floor in the living room. Okay? So it's- it could be worse.,you,on,you_ain't_on,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,half,a,room.,You,ain't ,on,the,floor,in,the,living,room.,Okay?,So,it's-,it,could,be,worse.,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag1_f_01_1,2210,DCB_int_01,2494.7029,2498.5732,3.8703,1,1,"That's where you get Mumbo sauce cause if I go like a little black place and be like, this ain't real.",this,real,this_ain't_real,PronounDemonstrative,Adjective,PronounDemonstrative_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,That's,where,you,get,Mumbo,sauce,cause,if,I,go,like,a,little,black,place,and,be,"like,",this,ain't ,real.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag1_m_01_1,2500,DCB_int_01,2871.8237,2872.3089,0.4852,1,1,That ain't it.,that,it,that_ain't_it,PronounDemonstrative,PronounPersonal,PronounDemonstrative_ain't_PronounPersonal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,That,ain't ,it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag2_f_01_1,1638,DCB_se2_ag2_f_01,2373.9992,2375.5819,1.5827,1,1,sheesh. This stuff ain't no joke.,stuff,joke,stuff_ain't_joke,Noun,Noun,Noun_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sheesh.,This,stuff,ain't ,no,joke.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag2_f_01_1,2290,DCB_int_01,3336.3156,3337.5886,1.273,1,1,"You getting where you got to go, ain't you?",you,constituentboundary,you_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,getting,where,you,got,to,"go,",ain't ,you?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag2_f_02_1,3043,misc,3234.5806,3237.6815,3.1009,1,1,"I ain't know, you know, back in the day, you see somebody dancing in front,",I,know,I_ain't_know,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,"know,",you,"know,",back,in,the,"day,",you,see,somebody,dancing,in,"front,",,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag2_m_01_1,916,DCB_se2_ag2_m_01,1178.6078,1178.8736,0.2658,1,1,I ain't gon-,I,constituentboundary,I_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,gon-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_f_02_1,727,DCB_se2_ag3_f_02,1205.7234,1208.6738,2.9504,1,1,"stumbling around the street, and ain't nobody gonna say nothing. Okay,",nobody,say,nobody_ain't_say,PronounIndefinite,VerbBase,PronounIndefinite_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stumbling,around,the,"street,",and,ain't ,nobody,gonna,say,nothing.,"Okay,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_f_02_1,1388,DCB_se2_ag3_f_02,2176.7064,2177.8408,1.1344,1,1,You ain't woke up by now?,you,woke,you_ain't_woke,PronounPersonal,VerbPastParticiple,PronounPersonal_ain't_VerbPastParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,ain't ,woke,up,by,now?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_f_02_1,1390,DCB_se2_ag3_f_02,2178.1811,2178.9352,0.7541,1,1,You ain't up yet?,you,up,you_ain't_up,PronounPersonal,Adverb,PronounPersonal_ain't_Adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,You,ain't ,up,yet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_f_02_1,1533,DCB_int_01,2393.3336,2394.2096,0.876,1,1,That ain't Shrimp Boat.,that,Shrimp Boat,that_ain't_Shrimp Boat,PronounDemonstrative,Noun,PronounDemonstrative_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,That,ain't ,Shrimp,Boat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_01_1,158,DCB_int_01,204.5774,206.9088,2.3314,1,1,kind of ain't really that connected. How'd your parents meet?,constituentboundary,connected,constituentboundary_ain't_connected,ConstituentBoundary,Adjective,ConstituentBoundary_ain't_Adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kind,of,ain't ,really,that,connected.,How'd,your,parents,meet?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_01_1,926,DCB_se2_ag3_m_01,1092.0062,1093.8219,1.8157,1,1,"Hope I ain't get nobody in trouble by saying this, but",I,get,I_ain't_get,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hope,I,ain't ,get,nobody,in,trouble,by,saying,"this,",but,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_01_1,1018,DCB_se2_ag3_m_01,1200.0732,1202.2623,2.1891,1,1,"This is not what I'm gonna do. Uh, I ain't about that life.",I,about,I_ain't_about,PronounPersonal,Preposition,PronounPersonal_ain't_Preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This,is,not,what,I'm,gonna,do.,"Uh,",I,ain't ,about,that,life.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_01_1,1081,DCB_int_01,1287.9121,1290.2843,2.3722,1,1,Jesus ain't nowhere in that is he? mm-mm.,Jesus,nowhere,Jesus_ain't_nowhere,Noun,PronounIndefinite,Noun_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesus,ain't ,nowhere,in,that,is,he?,mm-mm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_01_1,1311,DCB_se2_ag3_m_01,1576.8624,1579.0798,2.2174,1,1,I ain't gonna really care cause at that point,I,care,I_ain't_care,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,ain't ,gonna,really,care,cause,at,that,point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_01_1,1480,DCB_se2_ag3_m_01,1792.7998,1793.9961,1.1963,1,1,They ain't gonna do it. Yeah.,they,do,they_ain't_do,PronounPersonal,VerbBase,PronounPersonal_ain't_VerbBase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,They,ain't ,gonna,do,it.,Yeah.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_01_1,1690,DCB_se2_ag3_m_01,2047.2533,2049.0513,1.798,1,1,This is clearly ain't a place for pay to drive you.,this,place,this_ain't_place,PronounDemonstrative,Noun,PronounDemonstrative_ain't_Noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This,is,clearly,ain't ,a,place,for,pay,to,drive,you.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_01_1,1692,DCB_int_01,2049.4052,2050.0859,0.6807,1,1,Pay ain't,pay,constituentboundary,pay_ain't_constituentboundary,Noun,ConstituentBoundary,Noun_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pay,ain't,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_01_1,3013,DCB_se2_ag3_m_01,3743.3731,3745.1561,1.783,1,1,Go go ain't nothing but percussion and shout outs.,go-go,nothing,go-go_ain't_nothing,Noun,PronounIndefinite,Noun_ain't_PronounIndefinite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Go,go,ain't ,nothing,but,percussion,and,shout,outs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_02_2,1263,DCB_se2_ag3_m_02,976.8403,978.3137,1.4734,2,2,you ain't- you ain't messing with that. That's not,you,constituentboundary,you_ain't_constituentboundary,PronounPersonal,ConstituentBoundary,PronounPersonal_ain't_ConstituentBoundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,ain't-,you,ain't,messing,with,that.,That's,not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCB_se2_ag3_m_02_2,1263,DCB_se2_ag3_m_02,976.8403,978.3137,1.4734,2,2,you ain't- you ain't messing with that. That's not,you,messing,you_ain't_messing,PronounPersonal,VerbPresentParticiple,PronounPersonal_ain't_VerbPresentParticiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,you,ain't-,you,ain't ,messing,with,that.,That's,not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
