File,Line,Speaker,UttStartTime,UttEndTime,UttLength,Content,AintVariation,InstancesCountPerLine,FeatureCountPerLine
DCB_se1_ag4_m_02_1,1712,DCB_se1_ag4_m_02,2287.6667,2290.2891,2.6224,"you know, I'm not hurting or nothing. I ain't had no heart attack.",ain't,1,1
DCB_se1_ag4_m_02_1,1712,DCB_se1_ag4_m_02,2287.6667,2290.2891,2.6224,"you know, I'm not hurting or nothing. I ain't had no heart attack.",I'm not,1,0
DCB_se1_ag4_m_02_1,1722,DCB_se1_ag4_m_02,2303.2312,2306.2162,2.985,like- like I'm used to using a cane or something and I ain't got no cane.,ain't,1,1
DCB_se1_ag4_m_02_1,1732,DCB_se1_ag4_m_02,2322.4052,2325.2126,2.8074,"So I signed myself out. Talking about, man, I'm not staying in here.",I'm not,1,0
DCB_se1_ag4_m_02_1,1738,DCB_se1_ag4_m_02,2330.5542,2334.6459,4.0917,I got about a twelve hundred dollar hospital bill now. I ain't tryna- I ain't tryna pay it.,ain't,2,2
DCB_se1_ag4_m_02_1,1746,DCB_se1_ag4_m_02,2341.6086,2342.4602,0.8516,I didn't need to go.,didn't,1,0
DCB_se2_ag1_f_01_1,375,DCB_int_01,376.2053,380.0345,3.8292,now I know somebody who live there. I'm not gonna go knock on their door. That'd be weird to stalk her.,I'm not,1,0
DCB_se2_ag1_f_01_1,421,DCB_se2_ag1_f_01,424.3605,427.1923,2.8318,"yeah- I didn't- well, I didn't really kn- know that much of my mom's",didn't,2,0
DCB_se2_ag1_f_01_1,518,DCB_se2_ag1_f_01,512.2462,516.0126,3.7664,and my mom was real strict about us be spending the night over people houses. She didn't do it.,didn't,1,0
DCB_se2_ag1_f_01_1,537,DCB_se2_ag1_f_01,532.4265,533.6293,1.2028,We- I didn't have any cousins.,didn't,1,0
DCB_se2_ag1_f_01_1,558,DCB_se2_ag1_f_01,554.5701,556.4267,1.8566,I'm not walking anywhere. I catch the bus.,I'm not,1,0
DCB_se2_ag1_f_01_1,638,DCB_se2_ag1_f_01,640.9751,641.4311,0.456,I didn't-,didn't,1,0
DCB_se2_ag1_f_01_1,697,DCB_se2_ag1_f_01,705.9477,708.1517,2.204,and people didn't really like my older sister.,didn't,1,0
DCB_se2_ag1_f_01_1,774,DCB_se2_ag1_f_01,792.2474,797.3289,5.0815,"uh, the girl didn't show up. Like, she didn't come to graduation, whoever was supposed to do the em- like emcee.",didn't,2,0
DCB_se2_ag1_f_01_1,776,DCB_se2_ag1_f_01,797.6362,799.2879,1.6517,"The graduation, she didn't come!",didn't,1,0
DCB_se2_ag1_f_01_1,799,DCB_int_01,819.4273,823.2949,3.8676,"Like, you ain't just talking to talk. Like, you saying something, and that's important cause a lot of-",ain't,1,1
DCB_se2_ag1_f_01_1,803,DCB_int_01,823.9382,826.3085,2.3703,"Trust me. They talking, and they ain't saying nothing.",ain't,1,1
DCB_se2_ag1_f_01_1,878,DCB_se2_ag1_f_01,913.4579,917.0266,3.5687,Because she didn't like what I was saying. Cause I told her I didn't like her as a human being.,didn't,2,0
DCB_se2_ag1_f_01_1,880,DCB_se2_ag1_f_01,917.6742,919.524,1.8498,"And like, I just didn't wanna be around her. I was-",didn't,1,0
DCB_se2_ag1_f_01_1,924,DCB_se2_ag1_f_01,973.339,976.8019,3.4629,"they- they were like, I didn't ever have a problem. Like, I don't get in trouble in school.",didn't,1,0
DCB_se2_ag1_f_01_1,958,DCB_se2_ag1_f_01,1018.4098,1022.5543,4.1445,"She didn't deserve that. Da da da da da. And I was like, ooh! You're mad!",didn't,1,0
DCB_se2_ag1_f_01_1,1348,DCB_int_01,1499.2204,1502.1372,2.9168,No she's not a gradu- she didn't grad- did she graduate this year?,didn't,1,0
DCB_se2_ag1_f_01_1,1446,DCB_int_01,1599.7357,1604.8017,5.066,"So tell me about that ex- cause I haven't heard the full story about like, how you- I mean I know a little bit about it,",haven't,1,0
DCB_se2_ag1_f_01_1,1682,DCB_se2_ag1_f_01,1872.4541,1877.6919,5.2378,"Even though I didn't do that well my tenth grade year, but I didn't do that well my tenth grade year because I lost that passion for my education",didn't,2,0
DCB_se2_ag1_f_01_1,1709,DCB_se2_ag1_f_01,1912.0839,1913.6961,1.6122,I just didn't feel like doing it.,didn't,1,0
DCB_se2_ag1_f_01_1,1721,DCB_int_01,1927.3934,1928.4333,1.0399,Just cause you just didn't care?,didn't,1,0
DCB_se2_ag1_f_01_1,1722,DCB_se2_ag1_f_01,1928.6011,1929.2819,0.6808,Cause I didn't.,didn't,1,0
DCB_se2_ag1_f_01_1,1749,DCB_int_01,1969.3048,1970.8949,1.5901,It made you realize something that you didn't even know.,didn't,1,0
DCB_se2_ag1_f_01_1,1876,DCB_int_01,2108.9555,2112.4935,3.538,half a room. You ain't on the floor in the living room. Okay? So it's- it could be worse.,ain't,1,1
DCB_se2_ag1_f_01_1,2056,DCB_int_01,2309.6961,2312.6617,2.9656,And your momma works for Toyota so I'm not sure if that's gonna happen.,I'm not,1,0
DCB_se2_ag1_f_01_1,2143,DCB_se2_ag1_f_01,2412.4795,2416.1632,3.6837,If you haven't been to the Smithsonian museums every single year,haven't,1,0
DCB_se2_ag1_f_01_1,2210,DCB_int_01,2494.7029,2498.5732,3.8703,"That's where you get Mumbo sauce cause if I go like a little black place and be like, this ain't real.",ain't,1,1
DCB_se2_ag1_f_01_1,2245,DCB_int_01,2535.9627,2539.9203,3.9576,"Alright, so then you moved to Fort- How was your situation- So you didn't have this",didn't,1,0
DCB_se2_ag1_f_01_1,2268,DCB_se2_ag1_f_01,2575.2595,2580.1964,4.9369,"And then the kids like at the school, they didn't really care about their education. Like, at RD-SCHOOL-1, everyone cared about their education.",didn't,1,0
DCB_se2_ag1_f_01_1,2310,DCB_se2_ag1_f_01,2618.1875,2622.3701,4.1826,"any college that came to visit, you would just had to sign up. It didn't matter what grade you were in.",didn't,1,0
DCB_se2_ag1_f_01_1,2349,DCB_se2_ag1_f_01,2663.912,2666.8916,2.9796,if- RD-NAME-3 coulda got a higher score on her SAT if I didn't know I,didn't,1,0
DCB_se2_ag1_f_01_1,2441,DCB_se2_ag1_f_01,2770.8317,2772.9393,2.1076,"She was like, didn't I hear you talking about you going to Yale.",didn't,1,0
DCB_se2_ag1_f_01_1,2481,DCB_se2_ag1_f_01,2818.9261,2820.944,2.0179,"RD-NAME-2, he did- he didn't graduate",didn't,1,0
DCB_se2_ag1_f_01_1,2499,DCB_se2_ag1_f_01,2838.5104,2841.6065,3.0961,she didn't finish school. But then she went back- She went back to school,didn't,1,0
DCB_se2_ag1_f_01_1,2515,DCB_se2_ag1_f_01,2855.3586,2858.2869,2.9283,"and she d- Like she doesn't have- Like she didn't go to a university,",didn't,1,0
DCB_se2_ag1_f_01_1,2519,DCB_se2_ag1_f_01,2862.8974,2865.9236,3.0262,"hasn't really had that experience. Like, my grandparents, great grandparents,",hasn't,1,0
DCB_se2_ag1_f_01_1,2548,DCB_se2_ag1_f_01,2902.0215,2905.1632,3.1417,"You don't really remember everything, so we not gonna say that it's because you didn't graduate.",didn't,1,0
DCB_se2_ag1_f_01_1,2586,DCB_se2_ag1_f_01,2952.4311,2955.6065,3.1754,"And I think that's where kind of I'm at fault because I'm not in those programs,",I'm not,1,0
DCB_se2_ag1_f_01_1,2612,DCB_se2_ag1_f_01,2980.8842,2984.133,3.2488,"Because I don't- Like, I'm not in DC anymore. I feel like that's my-",I'm not,1,0
DCB_se2_ag1_f_01_1,2674,DCB_int_01,3043.9885,3045.7977,1.8092,didn't even put two and two together that y'all have a,didn't,1,0
DCB_se2_ag1_f_01_1,2681,DCB_se2_ag1_f_01,3049.2984,3051.4293,2.1309,I'm not getting- I'm not gonna get any money. ,I'm not,2,0
DCB_se2_ag1_f_01_1,2691,DCB_int_01,3059.4519,3062.3988,2.9469,I'm not mad cause there's no- Yeah. You can be wherever you are.,I'm not,1,0
DCB_se2_ag1_m_01_1,204,DCB_int_01,302.4169,305.9912,3.5743,Now what I learned about you that I didn't know is that you're a big sports guy.,didn't,1,0
DCB_se2_ag1_m_01_1,213,DCB_se2_ag1_m_01,319.4359,323.1904,3.7545,"I'm not allowed to say Boys and Girls Club cause it's not the Boys and Girls Club claimed by RD-NAME-2 but,",I'm not,1,0
DCB_se2_ag1_m_01_1,398,DCB_se2_ag1_m_01,541.3792,543.3413,1.9621,she didn't have that school in mind cause it was-,didn't,1,0
DCB_se2_ag1_m_01_1,400,DCB_se2_ag1_m_01,543.7757,545.7776,2.0019,I'm not calling her old but it was a long time ago.,I'm not,1,0
DCB_se2_ag1_m_01_1,439,DCB_se2_ag1_m_01,590.4335,591.5513,1.1178,"I haven't seen video,",haven't,1,0
DCB_se2_ag1_m_01_1,447,DCB_se2_ag1_m_01,596.1833,597.3544,1.1711,"I haven't seen video yet,",haven't,1,0
DCB_se2_ag1_m_01_1,492,DCB_se2_ag1_m_01,641.9478,644.7472,2.7994,But at the same time I didn't have as much freedom as I did in high school.,didn't,1,0
DCB_se2_ag1_m_01_1,631,DCB_se2_ag1_m_01,812.9015,814.6799,1.7784,I didn't even realize I was running fast til I,didn't,1,0
DCB_se2_ag1_m_01_1,647,DCB_se2_ag1_m_01,826.9168,829.7329,2.8161,I had three shots on goal and I really didn't know what I was doing.,didn't,1,0
DCB_se2_ag1_m_01_1,782,DCB_se2_ag1_m_01,992.5612,994.5662,2.005,I haven't been up there but I've read a lot about it.,haven't,1,0
DCB_se2_ag1_m_01_1,909,DCB_se2_ag1_m_01,1136.5012,1137.7812,1.28,And we didn't really talk.,didn't,1,0
DCB_se2_ag1_m_01_1,915,DCB_se2_ag1_m_01,1140.4058,1144.871,4.4652,"We went to the same school freshman year. But I didn't really start talking to her until like,",didn't,1,0
DCB_se2_ag1_m_01_1,993,DCB_se2_ag1_m_01,1223.3414,1224.5459,1.2045,didn't get any sleep.,didn't,1,0
DCB_se2_ag1_m_01_1,1006,DCB_se2_ag1_m_01,1239.0412,1240.9307,1.8895,"I didn't realize what that was doing to my body,",didn't,1,0
DCB_se2_ag1_m_01_1,1094,DCB_se2_ag1_m_01,1330.9945,1332.1724,1.1779,I haven't been able to do that yet,haven't,1,0
DCB_se2_ag1_m_01_1,1160,DCB_se2_ag1_m_01,1411.8348,1412.6456,0.8108,I didn't know it was gonna be so,didn't,1,0
DCB_se2_ag1_m_01_1,1164,DCB_se2_ag1_m_01,1414.434,1415.6819,1.2479,So I didn't bring,didn't,1,0
DCB_se2_ag1_m_01_1,1294,DCB_se2_ag1_m_01,1551.7133,1553.6819,1.9686,"I'm not good at geography, so",I'm not,1,0
DCB_se2_ag1_m_01_1,1477,DCB_se2_ag1_m_01,1750.7443,1752.4626,1.7183,"I'm not one to fight at all, but",I'm not,1,0
DCB_se2_ag1_m_01_1,1600,DCB_se2_ag1_m_01,1883.4316,1884.6289,1.1973,haven't done a backflip in like,haven't,1,0
DCB_se2_ag1_m_01_1,1808,DCB_se2_ag1_m_01,2120.2801,2120.6458,0.3657,I'm not-,I'm not,1,0
DCB_se2_ag1_m_01_1,2089,DCB_se2_ag1_m_01,2431.3574,2432.0466,0.6892,didn't belong,didn't,1,0
DCB_se2_ag1_m_01_1,2166,DCB_se2_ag1_m_01,2502.0411,2503.096,1.0549,I'm not a humanist.,I'm not,1,0
DCB_se2_ag1_m_01_1,2168,DCB_se2_ag1_m_01,2504.1028,2506.2318,2.129,"I'm not a humanist so I won't say,",I'm not,1,0
DCB_se2_ag1_m_01_1,2189,DCB_int_01,2534.9467,2537.0424,2.0957,"they haven't been before, do you think the culture's changing?",haven't,1,0
DCB_se2_ag1_m_01_1,2305,DCB_se2_ag1_m_01,2651.9466,2652.9741,1.0275,"We haven't done that yet,",haven't,1,0
DCB_se2_ag1_m_01_1,2366,DCB_se2_ag1_m_01,2716.7018,2719.1687,2.4669,"delicious. Granted I haven't been to a lot of 'em,",haven't,1,0
DCB_se2_ag1_m_01_1,2500,DCB_int_01,2871.8237,2872.3089,0.4852,That ain't it.,ain't,1,1
DCB_se2_ag1_m_01_1,2630,DCB_se2_ag1_m_01,3027.5441,3031.7482,4.2041,"But my rappers aren't like YouTube rappers, I like bar for bar speed rapping.",aren't,1,0
DCB_se2_ag2_f_01_1,113,DCB_se2_ag2_f_01,146.9202,149.5984,2.6782,"because if they didn't, I wouldn't have been able to get insurance and stuff like that.",didn't,1,0
DCB_se2_ag2_f_01_1,138,DCB_se2_ag2_f_01,184.5427,187.2125,2.6698,"because I'm not gonna say that I was spoiled, but I was spoiled.",I'm not,1,0
DCB_se2_ag2_f_01_1,144,DCB_se2_ag2_f_01,192.7611,195.6272,2.8661,"And she didn't like that, like, at the end of the day, she's still my child.",didn't,1,0
DCB_se2_ag2_f_01_1,151,DCB_int_01,203.2495,204.3074,1.0579,but it didn't quite work.,didn't,1,0
DCB_se2_ag2_f_01_1,182,DCB_se2_ag2_f_01,240.1751,243.9228,3.7477,"I don't want to say they kept me sheltered in, but I didn't live in a neighborhood. So,",didn't,1,0
DCB_se2_ag2_f_01_1,212,DCB_se2_ag2_f_01,276.723,278.6204,1.8974,"So I didn't live in a neighborhood essentially,",didn't,1,0
DCB_se2_ag2_f_01_1,241,DCB_se2_ag2_f_01,307.4452,315.1892,7.744,"So it was interesting. Um, I'm not gonna say I was scared, almost- because I knew my best friend kind of knew everybody in the neighborhood. And I had went to school",I'm not,1,0
DCB_se2_ag2_f_01_1,253,DCB_se2_ag2_f_01,333.9338,340.2002,6.2664,"But my grandfather didn't see the fun in it, and so it wasn't like I could go over there all the time. It was one of those things where it's, you can go, but it won't be",didn't,1,0
DCB_se2_ag2_f_01_1,294,DCB_se2_ag2_f_01,394.3162,401.0737,6.7575,"I couldn't get on the computer or something, and I was just like, well I don't care. I got five computers at home. I'm not pressed to get on your computer. And it ended up to",I'm not,1,0
DCB_se2_ag2_f_01_1,524,DCB_int_01,747.8693,750.5411,2.6718,I'm not- Give me an example. I'm not mad at the hood books.,I'm not,2,0
DCB_se2_ag2_f_01_1,536,DCB_int_01,770.3539,771.5103,1.1564,"I haven't read it, but",haven't,1,0
DCB_se2_ag2_f_01_1,553,DCB_se2_ag2_f_01,791.1609,791.5013,0.3404,I didn't-,didn't,1,0
DCB_se2_ag2_f_01_1,557,DCB_se2_ag2_f_01,794.7036,802.9558,8.2522,"But you would think that- But it would th- But it would think that you- It would make you want to go out and do those things, and it didn't for me. I think I waited til college until I started doing all that.",didn't,1,0
DCB_se2_ag2_f_01_1,574,DCB_se2_ag2_f_01,820.3076,822.7543,2.4467,Oh I didn't know! ,didn't,1,0
DCB_se2_ag2_f_01_1,599,DCB_se2_ag2_f_01,851.2122,853.9435,2.7313,So I knew I didn't want to stay,didn't,1,0
DCB_se2_ag2_f_01_1,614,DCB_se2_ag2_f_01,882.1996,887.5759,5.3763,"And so when we went to Dawn Dance, we didn't know- but once we got to Ohio, they was all, y'all can stay on campus really get the feel",didn't,1,0
DCB_se2_ag2_f_01_1,644,DCB_se2_ag2_f_01,930.955,933.5009,2.5459,and small. I didn't want to go to a big school. I didn't want to be a number.,didn't,2,0
DCB_se2_ag2_f_01_1,674,DCB_se2_ag2_f_01,971.2115,974.9594,3.7479,"No, I didn't drive, but all my friends, my sorority sisters, boyfriend.",didn't,1,0
DCB_se2_ag2_f_01_1,783,DCB_se2_ag2_f_01,1123.0382,1129.4066,6.3684,"Right, and so my founders were a part of the Divine Nine, so that's why we didn't accept the invitation cause our founders were already a part",didn't,1,0
DCB_se2_ag2_f_01_1,1086,DCB_int_01,1560.6784,1564.9056,4.2272,"Oh. Well yeah, no. I wasn't gonna talk about them cause I'm not a big football person. But did y'all do something big for them?",I'm not,1,0
DCB_se2_ag2_f_01_1,1109,DCB_int_01,1585.0121,1586.2431,1.231,No I didn't know that. Where were you?,didn't,1,0
DCB_se2_ag2_f_01_1,1115,DCB_int_01,1593.6326,1596.6728,3.0402,Cause you haven't told me about it so this is a- as good a time as any to talk about it.,haven't,1,0
DCB_se2_ag2_f_01_1,1185,DCB_se2_ag2_f_01,1717.3097,1720.473,3.1633,"My boyfriend didn't want to share cause they kind of made us like one whole bowl,",didn't,1,0
DCB_se2_ag2_f_01_1,1202,DCB_se2_ag2_f_01,1740.5965,1745.2043,4.6078,"in a sense that you did- I didn't- We didn't know who he was. We just kind of like, went to his neighborhood.",didn't,2,0
DCB_se2_ag2_f_01_1,1203,DCB_int_01,1743.3143,1745.1911,1.8768,I didn't even want say it like that. I wouldn't want to judge you.,didn't,1,0
DCB_se2_ag2_f_01_1,1204,DCB_se2_ag2_f_01,1745.592,1746.9043,1.3123,But it didn't happen.,didn't,1,0
DCB_se2_ag2_f_01_1,1222,DCB_int_01,1770.6224,1775.1162,4.4938,"Because see, that's the pot calling the kettle. But see I'm not gonna put you- I'm not gonna put you on blast on that.",I'm not,2,0
DCB_se2_ag2_f_01_1,1393,DCB_int_01,2014.5494,2017.9242,3.3748,"do you feel like you too loc- Like, why haven't you done the monuments?",haven't,1,0
DCB_se2_ag2_f_01_1,1395,DCB_int_01,2019.048,2022.9823,3.9343,"And not to say- I mean, cause some- Like there are things in my hometown that I haven't done.",haven't,1,0
DCB_se2_ag2_f_01_1,1396,DCB_se2_ag2_f_01,2022.9823,2025.3692,2.3869,I mean I don't know. I'm not gonna say I'm not a history,I'm not,2,0
DCB_se2_ag2_f_01_1,1479,DCB_int_01,2128.997,2132.2506,3.2536,"And if you didn't live here, you would be- But you know what, we need to take ad- we ne-",didn't,1,0
DCB_se2_ag2_f_01_1,1514,DCB_int_01,2180.2086,2181.0573,0.8487,I'm not mad.,I'm not,1,0
DCB_se2_ag2_f_01_1,1516,DCB_int_01,2182.4049,2187.5609,5.156,"I'm not- But you know- Because I- My graduation gift from my parents- My dad's from Ghana. So, that's where I went.",I'm not,1,0
DCB_se2_ag2_f_01_1,1517,DCB_int_01,2188.5261,2191.5232,2.9971,"I was in Ghana for two w- Like, so I understand that. I'm not mad.",I'm not,1,0
DCB_se2_ag2_f_01_1,1518,DCB_se2_ag2_f_01,2190.2607,2194.1857,3.925,"So, I'm not gonna say it like, it was just random sweet sixteen. But um,",I'm not,1,0
DCB_se2_ag2_f_01_1,1559,DCB_se2_ag2_f_01,2247.9899,2251.9721,3.9822,"every minute. And it became a thing to where everybody else didn't have a phone, so it was kind of like, they was paying me-",didn't,1,0
DCB_se2_ag2_f_01_1,1579,DCB_se2_ag2_f_01,2281.1222,2286.284,5.1618,"I'm'a take you to school tomorrow. Even high school, like, I couldn't get a job my senior year. Like, he just didn't want that.",didn't,1,0
DCB_se2_ag2_f_01_1,1589,DCB_se2_ag2_f_01,2294.3951,2297.0343,2.6392,Daddy wasn't gonna be around forever. And I didn't think about that.,didn't,1,0
DCB_se2_ag2_f_01_1,1638,DCB_se2_ag2_f_01,2373.9992,2375.5819,1.5827,sheesh. This stuff ain't no joke.,ain't,1,1
DCB_se2_ag2_f_01_1,1642,DCB_se2_ag2_f_01,2378.8288,2383.1875,4.3587,"But even like, college, like I didn't have to work. Like, it was just call home. Send me money.",didn't,1,0
DCB_se2_ag2_f_01_1,1661,DCB_int_01,2410.8851,2414.6889,3.8038,"You know what I'm not gonna be mad at that. I understand cause at- in one point in college, I did too.",I'm not,1,0
DCB_se2_ag2_f_01_1,1716,DCB_int_01,2500.3069,2505.2858,4.9789,"Like, and so I was really really spoiled, and my brother didn't have all this cause my mom was just starting out with him.",didn't,1,0
DCB_se2_ag2_f_01_1,1729,DCB_se2_ag2_f_01,2527.1968,2531.454,4.2572,"but because of how my grandfather treated me- I'm not gonna say people envied it, but they really just didn't like me.",didn't,1,0
DCB_se2_ag2_f_01_1,1729,DCB_se2_ag2_f_01,2527.1968,2531.454,4.2572,"but because of how my grandfather treated me- I'm not gonna say people envied it, but they really just didn't like me.",I'm not,1,0
DCB_se2_ag2_f_01_1,1733,DCB_se2_ag2_f_01,2534.3545,2537.454,3.0995,"nasty or if my grandpa didn't want me to eat the school lunch, he would come like,",didn't,1,0
DCB_se2_ag2_f_01_1,1821,DCB_se2_ag2_f_01,2665.1906,2668.654,3.4634,"I really hate being hot, and I didn't think about no place could be so packed.",didn't,1,0
DCB_se2_ag2_f_01_1,1831,DCB_se2_ag2_f_01,2684.0672,2690.6781,6.6109,"but it was amazing. I- What I did- What I di- di- didn't like about the go gos back then was like, of course the neighborhood stuff. So once the go go bands started calling all the neighborhoods,",didn't,1,0
DCB_se2_ag2_f_01_1,1835,DCB_se2_ag2_f_01,2694.6171,2696.0766,1.4595,"I didn't like that part of it, but",didn't,1,0
DCB_se2_ag2_f_01_1,1865,DCB_se2_ag2_f_01,2744.0486,2746.64,2.5914,"But it's different now, and I'm not into the club scene no more.",I'm not,1,0
DCB_se2_ag2_f_01_1,1902,DCB_se2_ag2_f_01,2793.6806,2797.4937,3.8131,"S- kind of sort of. So I'm the link, so- Well I'm not- I'm not the link, and I wasn't the link.",I'm not,2,0
DCB_se2_ag2_f_01_1,2018,DCB_se2_ag2_f_01,2946.6077,2947.7641,1.1564,I'm not gonna be able to go.,I'm not,1,0
DCB_se2_ag2_f_01_1,2100,DCB_se2_ag2_f_01,3047.5446,3053.2275,5.6829,"over r- hysterical. And my grandmother didn't know what to do. She said, but I know somebody that can. She took us to church.",didn't,1,0
DCB_se2_ag2_f_01_1,2104,DCB_se2_ag2_f_01,3056.5475,3060.4632,3.9157,"but she didn't know what else to do with us, so they prayed over us in church. And it's funny, that's how I Ms. RD-NAME-1",didn't,1,0
DCB_se2_ag2_f_01_1,2141,DCB_se2_ag2_f_01,3109.102,3111.6806,2.5786,"And she was kind of like- I'm not gonna say she was reserved, but she was like,",I'm not,1,0
DCB_se2_ag2_f_01_1,2165,DCB_se2_ag2_f_01,3146.2398,3151.6569,5.4171,"reopening that, has put me at a set back in a sense that, I didn't want to see how she died.",didn't,1,0
DCB_se2_ag2_f_01_1,2175,DCB_se2_ag2_f_01,3164.2118,3167.6395,3.4277,"It's not in my phone. I didn't save it to my phone. It's like, on a website",didn't,1,0
DCB_se2_ag2_f_01_1,2223,DCB_se2_ag2_f_01,3251.4017,3257.3551,5.9534,"So I was at that point where RD-NAME-2 was like, oh RD-NAME-3, I did it, you know what I'm saying? Now I'm not the last one not to have my license. You should be next. You should go.",I'm not,1,0
DCB_se2_ag2_f_01_1,2290,DCB_int_01,3336.3156,3337.5886,1.273,"You getting where you got to go, ain't you?",ain't,1,1
